"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl"
1228975391.938,24.384,13.578,4.77e-22,28.409,2.000,27.846210,0.000,0.000,0.951,"Y0v6Uyb3Ju","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/Y0v6Uyb3Ju.png"
1228985851.563,20.046,8.902,1.39e-21,3984.217,1.721,7932.532227,0.000,0.000,0.950,"3gMiEj2am2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/3gMiEj2am2.png"
1228991818.938,24.822,25.004,9.17e-22,3978.972,2.401,7943.022461,0.000,0.000,0.948,"Uay8psvvbt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/Uay8psvvbt.png"
1228984459.063,20.773,17.261,1.78e-21,3978.201,6.037,7944.563965,0.000,0.000,0.948,"xDKZovurOs","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/xDKZovurOs.png"
1229058052.813,25.722,65.271,2.07e-21,3977.720,12.250,7945.525879,0.000,0.000,0.948,"Ag2C79sGfc","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/Ag2C79sGfc.png"
1228990264.063,20.046,7.922,1.05e-21,3800.605,1.519,7565.309082,0.000,0.000,0.947,"lQNe8p5ceW","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/lQNe8p5ceW.png"
1229052792.188,25.722,70.846,2.12e-21,3977.491,12.000,7945.982910,0.000,0.000,0.946,"n1TTqcDw3x","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/n1TTqcDw3x.png"
1229067337.188,24.384,15.205,6.90e-22,3197.182,3.000,6379.140137,0.000,0.000,0.944,"CR1tQiIF8O","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/CR1tQiIF8O.png"
1229056236.688,19.692,8.778,2.44e-21,3808.068,1.500,7605.841797,0.000,0.000,0.943,"ap9iQpQGQ3","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/ap9iQpQGQ3.png"
1229060215.188,28.117,91.267,2.41e-21,3977.720,37.000,7945.525879,0.000,0.000,0.943,"ZWFfDT2Dts","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/ZWFfDT2Dts.png"
1228982817.742,45.301,12.687,1.22e-22,3981.299,11.097,7938.368164,0.000,0.000,0.942,"I9LoimKmXi","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/I9LoimKmXi.png"
1228978216.906,21.803,19.370,1.41e-21,3881.117,2.283,7733.262695,0.000,0.000,0.941,"YqHrHadjlg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/YqHrHadjlg.png"
1229059253.938,21.526,10.050,9.18e-22,3491.212,1.690,6946.522949,0.000,0.000,0.941,"7jliZbBl4l","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/7jliZbBl4l.png"
1229066664.688,20.773,9.100,2.42e-21,3979.047,3.250,7942.870605,0.000,0.000,0.940,"W8H7ZMte9I","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/W8H7ZMte9I.png"
1228973712.563,23.115,21.990,1.18e-21,3982.484,2.589,7935.997070,0.000,0.000,0.939,"5CqL64H2ir","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/5CqL64H2ir.png"
1229056084.563,21.146,36.683,2.95e-21,3980.075,7.000,7940.814453,0.000,0.000,0.936,"iYqZVHLzQf","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/iYqZVHLzQf.png"
1228979609.625,18.667,16.868,3.66e-21,3982.484,1.750,7935.997070,0.000,0.000,0.936,"LjSCMPn978","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/LjSCMPn978.png"
1228978284.688,19.714,10.076,1.67e-21,19.447,2.375,16.238199,0.000,0.000,0.936,"2luP7gkivT","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/2luP7gkivT.png"
1228980070.188,20.773,14.869,1.71e-21,3982.484,2.000,7935.997070,0.000,0.000,0.935,"Zae9o6wZtB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/Zae9o6wZtB.png"
1228984151.688,21.913,15.685,1.01e-21,3977.762,5.500,7945.440918,0.000,0.000,0.935,"V7dyMUERYl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/V7dyMUERYl.png"
1229057222.938,21.526,19.114,1.95e-21,728.773,3.547,1447.632568,0.000,0.000,0.934,"m2U2V9R0rF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/m2U2V9R0rF.png"
1228993801.688,20.773,10.676,1.35e-21,3623.742,2.000,7218.512695,0.000,0.000,0.934,"4ducixSWrw","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/4ducixSWrw.png"
1229135980.125,21.234,9.141,5.86e-22,810.201,2.500,1612.401367,0.000,0.000,0.933,"Zj7hWmP6if","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/qjYZFqQhHo/Zj7hWmP6if.png"
1228991681.281,20.387,11.673,1.33e-21,28.409,1.750,27.846210,0.000,0.000,0.933,"lIC2RzjhDm","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/lIC2RzjhDm.png"
1228992386.813,24.822,47.724,1.37e-21,3978.313,3.617,7944.340332,0.000,0.000,0.932,"LvxA2JhxWP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/LvxA2JhxWP.png"
1228991906.188,23.953,38.308,1.37e-21,3980.725,2.750,7939.515137,0.000,0.000,0.931,"VSQ9rMiHNT","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/VSQ9rMiHNT.png"
1229056353.188,26.655,80.598,1.99e-21,3977.241,24.000,7946.482910,0.000,0.000,0.930,"xSBoWpayVI","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/xSBoWpayVI.png"
1228990982.438,27.621,49.651,1.28e-21,2531.221,3.250,5043.577148,0.000,0.000,0.930,"pqvF9v7GQ6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/pqvF9v7GQ6.png"
1228992261.938,27.621,29.166,7.07e-22,3977.241,8.500,7946.482910,0.000,0.000,0.927,"f9l3nCZbpp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/f9l3nCZbpp.png"
1229055895.563,19.344,11.823,2.99e-21,3945.064,1.750,7861.156738,0.000,0.000,0.925,"sl1Nfxh8sB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/sl1Nfxh8sB.png"
1229054090.813,23.531,17.521,8.20e-22,3977.491,8.000,7945.982910,0.000,0.000,0.925,"B5znFoULIv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/B5znFoULIv.png"
1229057408.063,19.714,7.836,2.53e-21,3981.703,2.750,7937.559082,0.000,0.000,0.925,"Xtxg8DPhE1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/Xtxg8DPhE1.png"
1229055946.688,23.115,38.374,2.50e-21,3866.881,4.000,7722.374023,0.000,0.000,0.924,"Daak949L9F","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/Daak949L9F.png"
1228983026.563,23.531,27.160,1.03e-21,3977.241,9.876,7946.482910,0.000,0.000,0.921,"dmBUeIqbu6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/dmBUeIqbu6.png"
1228986276.563,21.146,21.309,1.53e-21,3982.484,2.877,7935.997070,0.000,0.000,0.921,"tbwBJN6PYj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/tbwBJN6PYj.png"
1228988247.594,21.803,14.317,9.54e-22,3980.061,2.289,7940.843262,0.000,0.000,0.921,"oOY8oF6BOi","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/oOY8oF6BOi.png"
1228993782.313,28.117,42.712,1.04e-21,3977.241,8.356,7946.482910,0.000,0.000,0.920,"EDLBmogG9R","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/EDLBmogG9R.png"
1228993937.688,20.046,12.917,1.68e-21,3982.484,2.250,7935.997070,0.000,0.000,0.920,"e0sbnEsBYB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/e0sbnEsBYB.png"
1229060989.313,27.134,88.176,2.14e-21,3902.753,17.000,7797.506348,0.000,0.000,0.916,"l7Xq7H3Xoq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/l7Xq7H3Xoq.png"
1229068219.781,24.114,11.102,5.55e-22,3979.958,5.813,7941.049805,0.000,0.000,0.915,"xVroUs8zJ5","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/xVroUs8zJ5.png"
1229135227.813,23.115,12.835,5.53e-22,3798.873,2.500,7568.773926,0.000,0.000,0.915,"Wy5n0KfarU","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/qjYZFqQhHo/Wy5n0KfarU.png"
1229067577.188,10.416,10.570,8.29e-19,2959.899,4.223,5904.574219,0.000,0.000,0.914,"dRQKakfA7I","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/dRQKakfA7I.png"
1228981062.188,21.526,21.965,1.59e-21,3982.484,2.738,7935.997070,0.000,0.000,0.914,"crHOC2x2Cr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/crHOC2x2Cr.png"
1228983352.422,24.117,15.573,7.19e-22,3982.484,2.244,7935.997070,0.000,0.000,0.914,"WpHYTSJrjx","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/WpHYTSJrjx.png"
1229055685.813,30.193,71.419,1.50e-21,3977.720,14.000,7945.525879,0.000,0.000,0.911,"gz5XmsvIdA","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/gz5XmsvIdA.png"
1228976812.563,24.822,39.512,1.25e-21,3977.720,2.631,7945.525879,0.000,0.000,0.907,"mZ8iQouE2R","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/mZ8iQouE2R.png"
1229054178.438,30.193,86.471,1.71e-21,3977.720,6.911,7945.525879,0.000,0.000,0.903,"udi3Og9CZ9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/udi3Og9CZ9.png"
1229055860.938,19.714,8.530,1.67e-21,1304.945,1.750,2577.036621,0.000,0.000,0.903,"nvnDkJ8rWO","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/nvnDkJ8rWO.png"
1229059664.813,23.115,12.174,5.46e-22,3982.484,2.000,7935.997070,0.000,0.000,0.903,"zfCfg18z40","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/zfCfg18z40.png"
1228987368.688,26.184,48.448,1.48e-21,3979.047,3.250,7942.870605,0.000,0.000,0.901,"YfMjhIULeu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/YfMjhIULeu.png"
1228985824.688,21.146,10.073,9.94e-22,3978.769,2.500,7943.428223,0.000,0.000,0.900,"vFFeMgEPQI","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/vFFeMgEPQI.png"
1229058291.563,26.655,70.529,1.96e-21,3977.241,6.000,7946.482910,0.000,0.000,0.899,"AEdpyrhbuN","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/AEdpyrhbuN.png"
1229058604.938,21.146,7.709,8.25e-22,962.318,1.250,1887.679443,0.000,0.000,0.898,"jIng5nXR8N","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/jIng5nXR8N.png"
1229056744.813,27.134,83.078,2.23e-21,3977.241,16.580,7946.482910,0.000,0.000,0.898,"uFBO4bmAbb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/uFBO4bmAbb.png"
1229054917.188,29.137,71.871,1.78e-21,3977.491,22.000,7945.982910,0.000,0.000,0.897,"HJ86mGHUCa","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/HJ86mGHUCa.png"
1228982838.313,19.714,8.512,1.65e-21,3982.484,2.139,7935.997070,0.000,0.000,0.896,"R2wpqaoZXT","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/R2wpqaoZXT.png"
1228984205.063,26.655,55.873,1.44e-21,3979.801,10.500,7941.364258,0.000,0.000,0.894,"Ot20WLEX8M","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/Ot20WLEX8M.png"
1228990477.688,22.707,23.088,1.24e-21,3982.484,4.810,7935.997070,0.000,0.000,0.894,"p299ZZtudl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/p299ZZtudl.png"
1229057363.406,31.546,82.388,1.60e-21,3977.241,11.879,7946.482910,0.000,0.000,0.892,"JFIspm3EV1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/JFIspm3EV1.png"
1229064706.938,21.146,9.428,1.88e-21,3940.071,3.119,7871.142578,0.000,0.000,0.892,"28OelXg27o","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/28OelXg27o.png"
1228975709.063,25.268,34.394,1.09e-21,768.543,2.000,1513.378418,0.000,0.000,0.891,"uvcSiSBqH9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/uvcSiSBqH9.png"
1228985612.438,20.046,9.246,1.08e-21,3980.061,3.250,7940.843262,0.000,0.000,0.889,"gDPPP9DyKk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/gDPPP9DyKk.png"
1229061938.563,20.406,21.051,3.99e-21,3979.801,6.750,7941.364258,0.000,0.000,0.889,"JSlP7XsFWO","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/JSlP7XsFWO.png"
1229057477.813,26.184,65.298,1.96e-21,3977.241,10.500,7946.482910,0.000,0.000,0.887,"Sgsl0YbgOO","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/Sgsl0YbgOO.png"
1228986503.531,21.261,8.000,6.56e-22,3984.217,1.000,7932.532227,0.000,0.000,0.883,"pnDMyzEFKi","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/pnDMyzEFKi.png"
1228989097.438,25.722,33.170,9.49e-22,3979.801,3.303,7941.364258,0.000,0.000,0.882,"itHrKwsLfi","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/itHrKwsLfi.png"
1228983610.188,22.306,25.886,1.29e-21,3980.363,3.642,7940.240723,0.000,0.000,0.882,"IG5U3zeoXf","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/IG5U3zeoXf.png"
1229062832.625,33.120,103.933,1.92e-21,3977.491,26.500,7945.982910,0.000,0.000,0.881,"D6ouVzTqTn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/D6ouVzTqTn.png"
1229062104.563,28.623,56.084,1.28e-21,3977.720,7.000,7945.525879,0.000,0.000,0.879,"R1fNTb2Mb6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/R1fNTb2Mb6.png"
1229062867.188,20.406,12.053,3.19e-21,3982.484,2.191,7935.997070,0.000,0.000,0.878,"M4ZbhuaGir","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/M4ZbhuaGir.png"
1229135232.313,23.115,15.569,6.71e-22,3982.484,3.062,7935.997070,0.000,0.000,0.878,"aN57DN7Q3B","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/qjYZFqQhHo/aN57DN7Q3B.png"
1228990267.813,21.146,19.497,1.58e-21,3408.410,2.500,6787.849609,0.000,0.000,0.877,"nYIM1mus1X","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/nYIM1mus1X.png"
1229055055.188,20.773,14.402,1.99e-21,3977.720,1.753,7945.525879,0.000,0.000,0.876,"4cCRchmjuw","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/4cCRchmjuw.png"
1228991932.313,20.773,15.081,1.54e-21,3982.484,3.397,7935.997070,0.000,0.000,0.875,"T9E68wdaJv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/T9E68wdaJv.png"
1229057620.438,21.146,18.396,2.46e-21,3977.858,2.000,7945.250000,0.000,0.000,0.874,"VcwHQtKyY0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/VcwHQtKyY0.png"
1229058587.313,19.344,8.448,2.23e-21,3939.821,2.500,7871.642578,0.000,0.000,0.871,"gPECc1uOjm","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/gPECc1uOjm.png"
1229063560.688,21.146,8.881,2.34e-21,16.526,1.250,13.715740,0.000,0.000,0.870,"QDWmJ4n5tQ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/QDWmJ4n5tQ.png"
1229061694.313,21.526,9.540,7.61e-22,3907.996,1.565,7787.020996,0.000,0.000,0.869,"xzJOC4wKzK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/xzJOC4wKzK.png"
1228992552.063,26.655,36.396,8.84e-22,3981.463,7.070,7938.038574,0.000,0.000,0.869,"FH9nOY6r35","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/FH9nOY6r35.png"
1229053161.563,20.406,19.760,2.93e-21,23.582,3.250,37.499062,0.000,0.000,0.868,"JwaWzXZXWH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/JwaWzXZXWH.png"
1228992510.938,22.707,7.509,4.39e-22,3694.535,1.250,7353.167480,0.000,0.000,0.866,"SIyHsCmQJx","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/SIyHsCmQJx.png"
1229057564.313,28.117,59.451,1.42e-21,3977.720,7.000,7945.525879,0.000,0.000,0.866,"B9WcEPARm7","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/B9WcEPARm7.png"
1228975128.688,23.953,26.169,1.07e-21,3980.061,3.500,7940.843262,0.000,0.000,0.864,"sphNP4OfLL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/sphNP4OfLL.png"
1229058793.938,21.913,24.468,2.12e-21,3876.353,6.500,7742.791016,0.000,0.000,0.862,"I5WQBWgG2A","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/I5WQBWgG2A.png"
1229057379.813,24.822,48.611,1.97e-21,3977.720,6.500,7945.525879,0.000,0.000,0.860,"VmWJq0wsKf","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/VmWJq0wsKf.png"
1228994307.938,19.714,13.661,1.74e-21,21.026,2.000,13.080460,0.000,0.000,0.859,"f1WAYtkR0o","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/f1WAYtkR0o.png"
1228976826.313,21.526,11.569,9.91e-22,28.409,1.500,27.846210,0.000,0.000,0.858,"nEylwNrEHI","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/nEylwNrEHI.png"
1229057953.688,32.423,104.277,1.84e-21,3977.720,18.000,7945.525879,0.000,0.000,0.857,"ulm3WJnYwk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/ulm3WJnYwk.png"
1228993282.063,26.655,29.539,8.59e-22,31.358,4.250,42.200390,0.000,0.000,0.857,"9bOMpLvGmP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/9bOMpLvGmP.png"
1229052742.938,19.692,14.465,2.93e-21,24.323,1.000,19.674629,0.000,0.000,0.857,"bzcARXQov5","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/bzcARXQov5.png"
1229053549.563,27.621,71.619,1.99e-21,3977.720,19.879,7945.525879,0.000,0.000,0.854,"cg1Uhye741","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/cg1Uhye741.png"
1228991353.875,22.688,8.217,3.77e-22,3984.217,1.500,7932.532227,0.000,0.000,0.850,"2L49XTqkhx","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/2L49XTqkhx.png"
1228993745.703,24.117,17.274,6.32e-22,3940.300,4.000,7870.685547,0.000,0.000,0.845,"F7f9tGT96Q","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/F7f9tGT96Q.png"
1229058954.375,28.201,88.401,2.19e-21,3977.720,12.504,7945.525879,0.000,0.000,0.842,"REG0ZVkLo6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/REG0ZVkLo6.png"
1228993822.188,23.115,19.162,1.05e-21,3979.958,2.454,7941.049805,0.000,0.000,0.839,"OsUTyCOtb1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/OsUTyCOtb1.png"
1228970309.063,27.621,31.455,7.05e-22,3977.720,5.354,7945.525879,0.000,0.000,0.839,"XWpXv09dhk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/XWpXv09dhk.png"
1228975155.141,22.047,9.923,5.71e-22,28.409,1.500,27.846210,0.000,0.000,0.839,"yfdSYwxOfr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/yfdSYwxOfr.png"
1229052673.188,21.526,22.126,2.60e-21,3977.241,5.301,7946.482910,0.000,0.000,0.833,"CjHocRUOHu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/CjHocRUOHu.png"
1229058061.438,21.526,10.209,1.04e-21,3984.217,1.625,7932.532227,0.000,0.000,0.831,"DeabXTu5e1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/DeabXTu5e1.png"
1228980249.313,22.707,26.204,1.17e-21,3977.241,10.660,7946.482910,0.000,0.000,0.831,"Txn5loETB8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/Txn5loETB8.png"
1228973947.063,19.344,10.615,1.79e-21,24.323,1.750,19.674629,0.000,0.000,0.830,"RwchY4EWaM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/RwchY4EWaM.png"
1229063584.938,28.117,52.202,1.68e-21,3977.720,10.500,7945.525879,0.000,0.000,0.830,"noFu1rOAbB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/noFu1rOAbB.png"
1228970301.063,23.115,25.152,1.02e-21,3945.064,2.349,7861.156738,0.000,0.000,0.830,"jBjBVulmpx","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/jBjBVulmpx.png"
1229061327.313,23.115,46.589,2.28e-21,3977.241,10.469,7946.482910,0.000,0.000,0.824,"2yA5sw9PYa","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/2yA5sw9PYa.png"
1229063715.563,27.621,98.624,2.38e-21,3977.720,9.520,7945.525879,0.000,0.000,0.824,"V0BB3I0LWQ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/V0BB3I0LWQ.png"
