"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl"
1237353553.625,18.338,9.157,1.06e-21,3983.455,1.831,7934.056152,0.000,0.000,0.998,"xd8t8LVd4g","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/xd8t8LVd4g.png"
1237130153.313,33.598,10.260,1.31e-22,35.204,1.750,34.507389,0.000,0.000,0.998,"WUr4O9JDh0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/WUr4O9JDh0.png"
1237550525.141,39.935,9.291,1.06e-22,3989.024,1.642,7922.916504,0.000,0.000,0.998,"Fh28qXcV2S","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/Fh28qXcV2S.png"
1237900360.547,31.034,9.527,1.88e-22,32.288,1.000,20.087000,0.000,0.000,0.998,"7WDQ6ldPDz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7mNq8WocDf/7WDQ6ldPDz.png"
1237367361.625,18.667,11.148,1.29e-21,3979.027,3.512,7942.912109,0.000,0.000,0.998,"as4DNwv6dB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/as4DNwv6dB.png"
1237816092.891,29.138,7.960,1.67e-22,3986.364,0.852,7928.237793,0.000,0.000,0.998,"vZjil64DuB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/v4QWZNh0Ng/vZjil64DuB.png"
1237809735.125,24.012,1657.032,5.68e-20,3979.958,12.625,7941.049805,0.000,0.000,0.998,"F5FujbOcxs","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/RNISRcYZmT/F5FujbOcxs.png"
1237141193.641,42.534,12.949,1.11e-22,2935.547,0.875,5815.962402,0.000,0.000,0.998,"mdkyrwZ1Wg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/mdkyrwZ1Wg.png"
1237363174.438,30.736,7.717,1.08e-22,1603.259,0.750,3153.906250,0.000,0.000,0.998,"52uWREiWt7","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/52uWREiWt7.png"
1237556110.188,28.117,10.262,1.89e-22,3882.849,1.535,7729.797363,0.000,0.000,0.998,"Nr1uZY1iD1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/Nr1uZY1iD1.png"
1237556110.188,28.117,10.262,1.89e-22,3882.849,1.535,7729.797363,0.000,0.000,0.998,"PaNK6gacoE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/PaNK6gacoE.png"
1237556110.188,28.117,10.262,1.89e-22,3882.849,1.535,7729.797363,0.000,0.000,0.998,"ipvJoAHMrM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/ipvJoAHMrM.png"
1237556110.188,28.117,10.262,1.89e-22,3882.849,1.535,7729.797363,0.000,0.000,0.998,"E6SQwvrqBp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/E6SQwvrqBp.png"
1237556110.188,28.117,10.262,1.89e-22,3882.849,1.535,7729.797363,0.000,0.000,0.998,"SW2F3UuOnD","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/SW2F3UuOnD.png"
1237125625.438,35.442,12.152,1.35e-22,3978.871,4.250,7943.224609,0.000,0.000,0.998,"qXYFy2YzBI","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/qXYFy2YzBI.png"
1237709898.938,28.117,9.055,2.65e-22,1652.083,1.250,3259.676025,0.000,0.000,0.998,"ckyYsDZVuF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/ckyYsDZVuF.png"
1237709898.938,28.117,9.055,2.65e-22,1652.083,1.250,3259.676025,0.000,0.000,0.998,"5tvWSOcFc1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/5tvWSOcFc1.png"
1237709898.938,28.117,9.055,2.65e-22,1652.083,1.250,3259.676025,0.000,0.000,0.998,"uPIFujkfAa","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/uPIFujkfAa.png"
1237709898.938,28.117,9.055,2.65e-22,1652.083,1.250,3259.676025,0.000,0.000,0.998,"EM8hmW8gsJ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/EM8hmW8gsJ.png"
1237709898.938,28.117,9.055,2.65e-22,1652.083,1.250,3259.676025,0.000,0.000,0.998,"W2Vaxny66n","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/W2Vaxny66n.png"
1237118333.813,24.822,8.859,2.50e-22,3625.475,1.250,7215.047363,0.000,0.000,0.998,"y6W5FG925r","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AIUComEcyp/y6W5FG925r.png"
1237372797.563,32.423,8.184,1.08e-22,3887.027,1.250,7721.442871,0.000,0.000,0.998,"mh69nlHYk1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/mh69nlHYk1.png"
1237126968.078,42.534,8.336,8.54e-23,3954.465,1.167,7842.354004,0.000,0.000,0.998,"HCNj5rQAYU","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/HCNj5rQAYU.png"
1237360966.625,18.338,9.914,1.29e-21,3983.455,2.362,7934.056152,0.000,0.000,0.998,"6LY6SEGLW0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/6LY6SEGLW0.png"
1237472412.563,22.306,10.154,3.35e-22,26.055,2.000,16.209480,0.000,0.000,0.998,"k8xoMFSK2S","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/k8xoMFSK2S.png"
1236785134.008,35.306,8.091,1.05e-22,2762.125,1.250,5471.640625,0.000,0.000,0.998,"4NBx4BXTKF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/X6zLkZOkwn/4NBx4BXTKF.png"
1236350819.688,32.423,12.530,1.81e-22,41.479,1.750,47.056068,0.000,0.000,0.998,"RV0Z6KsIDj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vI96Tc7sTv/RV0Z6KsIDj.png"
1236755046.180,27.900,9.697,2.05e-22,572.684,1.586,1109.466431,0.000,0.000,0.998,"FDAlcbPWlD","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/X6zLkZOkwn/FDAlcbPWlD.png"
1237134950.492,35.306,11.557,1.22e-22,3984.217,3.500,7932.532227,0.000,0.000,0.998,"4VE5GXmrus","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/4VE5GXmrus.png"
1237374775.313,20.406,20.632,1.27e-21,3982.484,2.500,7935.997070,0.000,0.000,0.998,"gZSFHQmFz9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/gZSFHQmFz9.png"
1237820870.313,28.623,8.839,1.68e-22,32.288,1.266,20.087000,0.000,0.000,0.998,"OrWyACXqlg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/eOsgvU3kK2/OrWyACXqlg.png"
1237128861.094,24.938,8.489,2.11e-22,3882.849,1.250,7729.797363,0.000,0.000,0.998,"7AmqmESdRz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/7AmqmESdRz.png"
1236950871.797,42.534,9.992,8.30e-23,3430.770,0.837,6806.407227,0.000,0.000,0.998,"q4mPWYUIOn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/X6zLkZOkwn/q4mPWYUIOn.png"
1237815115.828,35.205,7.701,1.20e-22,3875.726,1.789,7704.684570,0.000,0.000,0.998,"rFjIb15Y0b","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YUNKaPeBXn/rFjIb15Y0b.png"
1237125404.438,29.661,8.364,1.68e-22,3986.364,1.000,7928.237793,0.000,0.000,0.998,"xkEEKSCWfL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/xkEEKSCWfL.png"
1237912555.016,35.205,10.669,1.46e-22,2399.727,1.320,4754.964844,0.000,0.000,0.998,"xvNmj5Upll","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/0EKVzAOlFw/xvNmj5Upll.png"
1237720367.320,24.802,8.168,2.42e-22,30.141,1.250,24.381060,0.000,0.000,0.998,"a7rtMsATWx","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/a7rtMsATWx.png"
1237720367.320,24.802,8.168,2.42e-22,30.141,1.250,24.381060,0.000,0.000,0.998,"PVN7QD3rff","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/PVN7QD3rff.png"
1237720367.320,24.802,8.168,2.42e-22,30.141,1.250,24.381060,0.000,0.000,0.998,"baJX8TTWAf","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/baJX8TTWAf.png"
1237720367.320,24.802,8.168,2.42e-22,30.141,1.250,24.381060,0.000,0.000,0.998,"WENKgFAvjz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/WENKgFAvjz.png"
1237720367.320,24.802,8.168,2.42e-22,30.141,1.250,24.381060,0.000,0.000,0.998,"IjHDnn6ppX","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/IjHDnn6ppX.png"
1236890686.180,31.386,9.389,1.16e-22,3978.844,1.530,7943.276855,0.000,0.000,0.998,"tGkUnEbQgL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/X6zLkZOkwn/tGkUnEbQgL.png"
1237581737.297,33.054,12.951,1.66e-22,3978.254,6.750,7944.458008,0.000,0.000,0.998,"ErJBjT5egt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/ErJBjT5egt.png"
1237581737.297,33.054,12.951,1.66e-22,3978.254,6.750,7944.458008,0.000,0.000,0.998,"yznVt7z9VF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/yznVt7z9VF.png"
1237581737.297,33.054,12.951,1.66e-22,3978.254,6.750,7944.458008,0.000,0.000,0.998,"fglxkvbLF8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/fglxkvbLF8.png"
1237581737.297,33.054,12.951,1.66e-22,3978.254,6.750,7944.458008,0.000,0.000,0.998,"k4lboXkK2k","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/k4lboXkK2k.png"
1237581737.297,33.054,12.951,1.66e-22,3978.254,6.750,7944.458008,0.000,0.000,0.998,"VO0WOXm6X8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/VO0WOXm6X8.png"
1237126549.188,26.655,8.176,1.96e-22,30.141,1.063,24.381060,0.000,0.000,0.998,"Nvb8KrP9Bx","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/Nvb8KrP9Bx.png"
1237300226.328,35.205,12.192,1.46e-22,51.401,1.375,58.312511,0.000,0.000,0.997,"T6XWHsSNo3","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/T6XWHsSNo3.png"
1237905020.547,42.534,12.048,1.06e-22,3989.024,1.099,7922.916504,0.000,0.000,0.997,"i0v9LdFjdP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ztWw1Fl7il/i0v9LdFjdP.png"
1237121798.813,36.063,8.401,1.14e-22,39.382,1.031,26.152790,0.000,0.000,0.997,"qCHd4QtYyN","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AIUComEcyp/qCHd4QtYyN.png"
1237576134.844,22.548,8.879,3.27e-22,26.055,1.250,16.209480,0.000,0.000,0.997,"LoRuFTBMSO","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/LoRuFTBMSO.png"
1237576134.844,22.548,8.879,3.27e-22,26.055,1.250,16.209480,0.000,0.000,0.997,"hsLXPgE5SQ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/hsLXPgE5SQ.png"
1237576134.844,22.548,8.879,3.27e-22,26.055,1.250,16.209480,0.000,0.000,0.997,"HD9Ci6E0eG","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/HD9Ci6E0eG.png"
1237576134.844,22.548,8.879,3.27e-22,26.055,1.250,16.209480,0.000,0.000,0.997,"qpAsmdwGEV","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/qpAsmdwGEV.png"
1237576134.844,22.548,8.879,3.27e-22,26.055,1.250,16.209480,0.000,0.000,0.997,"JcoiiGD5sM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/JcoiiGD5sM.png"
1237144516.438,33.598,8.022,1.16e-22,3978.998,1.750,7942.969238,0.000,0.000,0.997,"NUkD9atZkC","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/NUkD9atZkC.png"
1237814811.328,39.935,12.807,1.27e-22,44.195,1.125,41.622749,0.000,0.000,0.997,"irQgxIohxt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YUNKaPeBXn/irQgxIohxt.png"
1237561738.727,31.386,10.841,1.73e-22,36.623,1.313,31.670931,0.000,0.000,0.997,"M8Tq2FCF6k","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/M8Tq2FCF6k.png"
1237561738.727,31.386,10.841,1.73e-22,36.623,1.313,31.670931,0.000,0.000,0.997,"uaSkrtJZ3t","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/uaSkrtJZ3t.png"
1237561738.727,31.386,10.841,1.73e-22,36.623,1.313,31.670931,0.000,0.000,0.997,"sicoPTDJRg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/sicoPTDJRg.png"
1237561738.727,31.386,10.841,1.73e-22,36.623,1.313,31.670931,0.000,0.000,0.997,"m8GCjmgnAq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/m8GCjmgnAq.png"
1237561738.727,31.386,10.841,1.73e-22,36.623,1.313,31.670931,0.000,0.000,0.997,"uuQEJGWltV","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/uuQEJGWltV.png"
1237129227.875,25.414,7.853,2.23e-22,26.055,1.500,16.209480,0.000,0.000,0.997,"pkWbpdAJzO","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/pkWbpdAJzO.png"
1237577231.203,35.205,10.756,1.28e-22,37.351,1.188,30.213329,0.000,0.000,0.997,"rQ7CkC4p1V","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/rQ7CkC4p1V.png"
1237577231.203,35.205,10.756,1.28e-22,37.351,1.188,30.213329,0.000,0.000,0.997,"k7Bg56chc9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/k7Bg56chc9.png"
1237577231.203,35.205,10.756,1.28e-22,37.351,1.188,30.213329,0.000,0.000,0.997,"JFsMwXzlTv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/JFsMwXzlTv.png"
1237577231.203,35.205,10.756,1.28e-22,37.351,1.188,30.213329,0.000,0.000,0.997,"6lCUO5vKPX","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/6lCUO5vKPX.png"
1237577231.203,35.205,10.756,1.28e-22,37.351,1.188,30.213329,0.000,0.000,0.997,"NR3GzNruLv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/NR3GzNruLv.png"
1237135297.438,24.384,8.029,2.11e-22,20.723,1.000,33.446911,0.000,0.000,0.997,"1Pa0iYAzuB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/1Pa0iYAzuB.png"
1236950869.375,34.724,8.409,1.48e-22,39.382,1.250,26.152790,0.000,0.000,0.997,"gQNwaIJKlq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/X6zLkZOkwn/gQNwaIJKlq.png"
1237354102.063,36.728,8.070,7.26e-23,34.375,1.188,15.913480,0.000,0.000,0.997,"G2DpWNG8V5","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/G2DpWNG8V5.png"
1237465323.609,39.935,7.894,7.83e-23,40.338,0.313,14.099190,0.000,0.000,0.997,"94h6bPAqpH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/94h6bPAqpH.png"
1237359021.875,18.667,10.517,1.10e-21,2782.339,2.000,5535.706055,0.000,0.000,0.997,"ndlYn98xwj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/ndlYn98xwj.png"
1237145038.125,33.752,8.769,1.46e-22,3709.762,2.007,7364.392578,0.000,0.000,0.997,"dMzthvOYAM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/dMzthvOYAM.png"
1237145723.023,31.386,8.278,1.32e-22,3985.635,1.281,7929.695801,0.000,0.000,0.997,"nbHdmhowWG","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/nbHdmhowWG.png"
1237301717.078,37.495,12.267,1.23e-22,3986.364,1.296,7928.237793,0.000,0.000,0.997,"cCxz78Qd7s","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/cCxz78Qd7s.png"
1237134609.813,21.146,44.400,3.37e-21,3877.477,3.000,7740.542480,0.000,0.000,0.997,"G3P5jWVfhe","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/G3P5jWVfhe.png"
1237547727.625,31.890,9.149,1.16e-22,3841.778,2.000,7627.087402,0.000,0.000,0.997,"9U9Re7T87l","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/9U9Re7T87l.png"
1237574843.609,33.054,10.622,1.35e-22,32.630,1.250,39.655949,0.000,0.000,0.997,"EmlPRK7Zm4","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/EmlPRK7Zm4.png"
1237574843.609,33.054,10.622,1.35e-22,32.630,1.250,39.655949,0.000,0.000,0.997,"RE88a5yn6e","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/RE88a5yn6e.png"
1237574843.609,33.054,10.622,1.35e-22,32.630,1.250,39.655949,0.000,0.000,0.997,"hhUalesLEy","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/hhUalesLEy.png"
1237574843.609,33.054,10.622,1.35e-22,32.630,1.250,39.655949,0.000,0.000,0.997,"HqvO0P3JE3","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/HqvO0P3JE3.png"
1237574843.609,33.054,10.622,1.35e-22,32.630,1.250,39.655949,0.000,0.000,0.997,"wDE92rRfW1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/wDE92rRfW1.png"
1237365755.188,19.714,17.071,1.28e-21,3982.484,2.000,7935.997070,0.000,0.000,0.997,"CojUq5IhS5","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/CojUq5IhS5.png"
1237813867.516,33.054,11.766,1.40e-22,35.204,2.000,34.507389,0.000,0.000,0.997,"R4E8pZxQlp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YUNKaPeBXn/R4E8pZxQlp.png"
1236350696.992,39.717,7.592,8.56e-23,37.351,1.031,30.213329,0.000,0.000,0.997,"RrXMEb7tll","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vI96Tc7sTv/RrXMEb7tll.png"
1237302091.078,31.034,9.330,1.39e-22,3986.364,1.951,7928.237793,0.000,0.000,0.997,"ztNuDe5pGR","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/ztNuDe5pGR.png"
1237912566.664,31.386,7.699,1.56e-22,2772.922,1.063,5501.353516,0.000,0.000,0.997,"YYssz1NXlB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/0EKVzAOlFw/YYssz1NXlB.png"
1236948958.172,35.205,11.895,1.44e-22,3984.217,4.250,7932.532227,0.000,0.000,0.997,"wDhqmehslG","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/X6zLkZOkwn/wDhqmehslG.png"
1237558664.359,35.205,9.790,1.16e-22,37.351,1.125,30.213329,0.000,0.000,0.997,"CKs3HNbcvh","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/CKs3HNbcvh.png"
1237558664.359,35.205,9.790,1.16e-22,37.351,1.125,30.213329,0.000,0.000,0.997,"bfxkMaWBVD","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/bfxkMaWBVD.png"
1237558664.359,35.205,9.790,1.16e-22,37.351,1.125,30.213329,0.000,0.000,0.997,"1qtw9q9iT6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/1qtw9q9iT6.png"
1237558664.359,35.205,9.790,1.16e-22,37.351,1.125,30.213329,0.000,0.000,0.997,"R6XY7JViZt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/R6XY7JViZt.png"
1237558664.359,35.205,9.790,1.16e-22,37.351,1.125,30.213329,0.000,0.000,0.997,"oPt2WQRw8D","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/oPt2WQRw8D.png"
1237814742.758,31.386,9.930,1.52e-22,3814.470,1.914,7593.038574,0.000,0.000,0.997,"R1EGjRXNWb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YUNKaPeBXn/R1EGjRXNWb.png"
1237814187.875,24.703,7.998,2.73e-22,30.141,2.000,24.381060,0.000,0.000,0.997,"xAZtUGdU0J","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YUNKaPeBXn/xAZtUGdU0J.png"
1237813698.359,39.935,13.015,1.36e-22,36.847,3.500,56.319691,0.000,0.000,0.997,"rXtBhJ9AmD","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YUNKaPeBXn/rXtBhJ9AmD.png"
1237122759.563,25.268,9.968,2.83e-22,3492.404,1.258,6940.318359,0.000,0.000,0.997,"aksr4cWfBj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/aksr4cWfBj.png"
1237577912.891,37.495,9.285,1.09e-22,37.776,1.078,31.062660,0.000,0.000,0.997,"NyKE87uWfU","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/NyKE87uWfU.png"
1237577912.891,37.495,9.285,1.09e-22,37.776,1.078,31.062660,0.000,0.000,0.997,"CcBmZVJec7","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/CcBmZVJec7.png"
1237577912.891,37.495,9.285,1.09e-22,37.776,1.078,31.062660,0.000,0.000,0.997,"8xoQR1vGsL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/8xoQR1vGsL.png"
1237577912.891,37.495,9.285,1.09e-22,37.776,1.078,31.062660,0.000,0.000,0.997,"o2MrjCupVt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/o2MrjCupVt.png"
1237577912.891,37.495,9.285,1.09e-22,37.776,1.078,31.062660,0.000,0.000,0.997,"RWf5D5AeD1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/RWf5D5AeD1.png"
1237130151.078,35.205,10.796,1.20e-22,2490.613,1.592,4945.323242,0.000,0.000,0.997,"2TbOMAoNMY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/2TbOMAoNMY.png"
